ControlContenedorId,FechaInicio,FechaFin,Usuario,UsuarioId,TiempoEstimadoMinutos,TiempoRealMinutos,TiempoEstimadoSegundos,TiempoRealSegundos,CumplioTiempo,Unidades,Articulos,CantidadConversion,TiempoEntreTareasMinutos,TiempoEntreTareasSegundos,CumplioTiempoEntreTareas,CodigoArticulo,DescripcionArticulo,UnidadesDetalle,CantidadConversionDetalle,FechaHoraLog
11481992,03/02/2026 06:23:45,03/02/2026 06:38:35,ascirica,6414,00:04:58,00:14:50,298,890,Fuera de Tiempo,7,21,0,,,Excedido,"60-010         ",60-010 - LAVATORIO BL/CR LORCA,0,0,03/02/2026 09:36:48
11481992,03/02/2026 06:23:45,03/02/2026 06:38:35,ascirica,6414,00:04:58,00:14:50,298,890,Fuera de Tiempo,3,21,0,,,Excedido,"303            ","303 - BIDET CROMO ""DIQUE""",0,0,03/02/2026 09:36:48
11481992,03/02/2026 06:23:45,03/02/2026 06:38:35,ascirica,6414,00:04:58,00:14:50,298,890,Fuera de Tiempo,4,21,0,,,Excedido,"70-121         ",70-121 - BIDE C.CERAM CR MARBELLA,0,0,03/02/2026 09:36:48
11481992,03/02/2026 06:23:45,03/02/2026 06:38:35,ascirica,6414,00:04:58,00:14:50,298,890,Fuera de Tiempo,2,21,0,,,Excedido,"934/CR         ",934/CR - J.PARED C/EXT CRUZ CR/CR ARES,0,0,03/02/2026 09:36:48
11481992,03/02/2026 06:23:45,03/02/2026 06:38:35,ascirica,6414,00:04:58,00:14:50,298,890,Fuera de Tiempo,3,21,0,,,Excedido,"814/CRC        ",814/CRC - MESADA P.FUNDIDO CR/CR C.CERAM. ARES,0,0,03/02/2026 09:36:48
11481992,03/02/2026 06:23:45,03/02/2026 06:38:35,ascirica,6414,00:04:58,00:14:50,298,890,Fuera de Tiempo,4,21,0,,,Excedido,"80-001N        ","80-001N - DUCHA EMB. C/TRANSF. ""CROMO Y""",0,0,03/02/2026 09:36:48
11481992,03/02/2026 06:23:45,03/02/2026 06:38:35,ascirica,6414,00:04:58,00:14:50,298,890,Fuera de Tiempo,4,21,0,,,Excedido,"985            ",985 - JGO PARED EXT CR P.FUNDIDO MURCIA,0,0,03/02/2026 09:36:48
11481992,03/02/2026 06:23:45,03/02/2026 06:38:35,ascirica,6414,00:04:58,00:14:50,298,890,Fuera de Tiempo,5,21,0,,,Excedido,"80-138         ",80-138 - DUCHA EMB. C/TRANSF. CR C.CERAM VALENCIA PLUS,0,0,03/02/2026 09:36:48
11481992,03/02/2026 06:23:45,03/02/2026 06:38:35,ascirica,6414,00:04:58,00:14:50,298,890,Fuera de Tiempo,10,21,0,,,Excedido,"3006           ",3006 - SET DE 6 PIEZAS LINEA 3000,0,0,03/02/2026 09:38:35
11481992,03/02/2026 06:23:45,03/02/2026 06:38:35,ascirica,6414,00:04:58,00:14:50,298,890,Fuera de Tiempo,10,21,0,,,Excedido,"13006          ",13006 - SET DE 6 PIEZAS LINEA 13000,0,0,03/02/2026 09:38:35
11481998,03/02/2026 06:26:56,03/02/2026 06:34:23,gsoderquvist,6415,00:01:41,00:07:27,101,447,Fuera de Tiempo,80,5,0,00:01:29,89,Logico,"RA001          ",RA001 - CABEZAL STD NO ASCENDENTE,0,0,03/02/2026 09:31:16
11481998,03/02/2026 06:26:56,03/02/2026 06:34:23,gsoderquvist,6415,00:01:41,00:07:27,101,447,Fuera de Tiempo,40,5,0,00:01:29,89,Logico,"80-057         ",80-057 - DUCHA EMB. C/TRANSF. C.STD VERIN PLUS,0,0,03/02/2026 09:34:23
11481998,03/02/2026 06:26:56,03/02/2026 06:34:23,gsoderquvist,6415,00:01:41,00:07:27,101,447,Fuera de Tiempo,6,5,0,00:01:29,89,Logico,"60-057         ",60-057 - LAVATORIO C.STD VERIN PLUS,0,0,03/02/2026 09:34:23
11481998,03/02/2026 06:26:56,03/02/2026 06:34:23,gsoderquvist,6415,00:01:41,00:07:27,101,447,Fuera de Tiempo,5,5,0,00:01:29,89,Logico,"70-057         ",70-057 - BIDE C.STD VERIN PLUS,0,0,03/02/2026 09:34:23
11481998,03/02/2026 06:26:56,03/02/2026 06:34:23,gsoderquvist,6415,00:01:41,00:07:27,101,447,Fuera de Tiempo,10,5,0,00:01:29,89,Logico,"8005           ",8005 - SET DE 5 PIEZAS LINEA 8000,0,0,03/02/2026 09:34:23
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,1,11,0,00:01:25,85,Logico,"BCH16          ",BCH16 - BACHA DE APOYAR BLANCA 610x457x254 C/DESAGOTE Y REJILLA,0,0,03/02/2026 09:35:57
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,3,11,0,00:01:25,85,Logico,"60-203         ",60-203 - LAVATORIO MONOCOMANDO BAJO ADRA,0,0,03/02/2026 09:37:19
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,5,11,0,00:01:25,85,Logico,"60-057         ",60-057 - LAVATORIO C.STD VERIN PLUS,0,0,03/02/2026 09:37:19
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,5,11,0,00:01:25,85,Logico,"70-057         ",70-057 - BIDE C.STD VERIN PLUS,0,0,03/02/2026 09:37:19
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,5,11,0,00:01:25,85,Logico,"80-057         ",80-057 - DUCHA EMB. C/TRANSF. C.STD VERIN PLUS,0,0,03/02/2026 09:37:19
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,2,11,0,00:01:25,85,Logico,"90-166         ",90-166 - PACK GRIF. ADRA PLUS (Lav-Bide-Ducha c/t Plus),0,0,03/02/2026 09:37:19
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,1,11,0,00:01:25,85,Logico,"60-193         ",60-193 - LAVATORIO MONOCOMANDO BAJO MORA,0,0,03/02/2026 09:37:19
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,3,11,0,00:01:25,85,Logico,"61-193         ",61-193 - LAVATORIO MONOCOMANDO ALTO MORA,0,0,03/02/2026 09:37:19
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,1,11,0,00:01:25,85,Logico,"80-193         ",80-193 - DUCHA EMB. C/TRANSF. MONOCOMANDO MORA,0,0,03/02/2026 09:37:19
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,2,11,0,00:01:25,85,Logico,"70-193         ",70-193 - BIDE MONOCOMANDO MORA,0,0,03/02/2026 09:37:19
11482022,03/02/2026 06:35:48,03/02/2026 06:37:19,gsoderquvist,6415,00:02:16,00:01:31,136,91,En Tiempo,1,11,0,00:01:25,85,Logico,"20-182         ",20-182 - MONOCOMANDO DE COCINA MULTIFUNCION CR ZENITH,0,0,03/02/2026 09:37:19
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,23,17,0,00:00:40,40,Logico,"1330           ","1330 - QUEINOX MACHO MOVIL MH 1/2"" x 30",0,0,03/02/2026 09:38:55
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"80-136         ",80-136 - DUCHA EMB. C/TRANSF. CR C.C. MARBELLA PLUS,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"80-138         ",80-138 - DUCHA EMB. C/TRANSF. CR C.CERAM VALENCIA PLUS,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"835            ",835 - JGO.MDA. P.FUNDIDO CR MURCIA,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"80-166N        ",80-166N - DUCHA EMB. C/TRANSF. BLACK C.CERAM ADRA PLUS,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"60-001N        ","60-001N - LAVATORIO ""CROMO Y""",0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"70-001N        ","70-001N - BIDE ""CROMO Y""",0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"814/CR         ",814/CR - MESADA P.FUNDIDO CR/CR ARES,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"934            ",934 - JGO.PARED PICO U C/EXT CRUZ BL/CR ARES,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"60-121         ",60-121 - LAVATORIO C.CERAM CR MARBELLA,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,6,17,0,00:00:40,40,Logico,"70-057         ",70-057 - BIDE C.STD VERIN PLUS,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,9,17,0,00:00:40,40,Logico,"60-057         ",60-057 - LAVATORIO C.STD VERIN PLUS,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"80-010         ",80-010 - DUCHA EMB. C/TRANSF. BL/CR LORCA,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,9,17,0,00:00:40,40,Logico,"70-010         ",70-010 - BIDE BL/CR LORCA,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,12,17,0,00:00:40,40,Logico,"60-010         ",60-010 - LAVATORIO BL/CR LORCA,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,3,17,0,00:00:40,40,Logico,"70-162         ",70-162 - BIDE CR C.CERAM LINEA ADRA,0,0,03/02/2026 09:44:53
11482037,03/02/2026 06:37:59,03/02/2026 06:44:53,gsoderquvist,6415,00:04:31,00:06:54,271,414,Fuera de Tiempo,12,17,0,00:00:40,40,Logico,"60-162         ",60-162 - LAVATORIO CR C.CERAM LINEA ADRA,0,0,03/02/2026 09:44:53
11482075,03/02/2026 06:48:57,03/02/2026 06:58:08,gsoderquvist,6415,00:02:02,00:09:11,122,551,Fuera de Tiempo,5,6,0,00:04:04,244,Logico,"20-170         ",20-170 - COCINA MESADA MONOC. COLORS AZUL,0,0,03/02/2026 09:50:12
11482075,03/02/2026 06:48:57,03/02/2026 06:58:08,gsoderquvist,6415,00:02:02,00:09:11,122,551,Fuera de Tiempo,8,6,0,00:04:04,244,Logico,"20-102         ","20-102 - MONOCOMANDO MESADA CROMO ""RENACER""",0,0,03/02/2026 09:50:41
11482075,03/02/2026 06:48:57,03/02/2026 06:58:08,gsoderquvist,6415,00:02:02,00:09:11,122,551,Fuera de Tiempo,2,6,0,00:04:04,244,Logico,"20-102         ","20-102 - MONOCOMANDO MESADA CROMO ""RENACER""",0,0,03/02/2026 09:50:49
11482075,03/02/2026 06:48:57,03/02/2026 06:58:08,gsoderquvist,6415,00:02:02,00:09:11,122,551,Fuera de Tiempo,25,6,0,00:04:04,244,Logico,"BCH01          ",BCH01 - BACHA DE APOYAR CIRCULAR 320x145,0,0,03/02/2026 09:53:34
11482075,03/02/2026 06:48:57,03/02/2026 06:58:08,gsoderquvist,6415,00:02:02,00:09:11,122,551,Fuera de Tiempo,5,6,0,00:04:04,244,Logico,"BCH07          ",BCH07 - BACHA DE APOYAR OVALADA 400x330x150,0,0,03/02/2026 09:57:01
11482075,03/02/2026 06:48:57,03/02/2026 06:58:08,gsoderquvist,6415,00:02:02,00:09:11,122,551,Fuera de Tiempo,5,6,0,00:04:04,244,Logico,"BCH19          ","BACHA DE APOYAR BLANCA 365x235x120                                    ",0,0,03/02/2026 09:57:18
11482075,03/02/2026 06:48:57,03/02/2026 06:58:08,gsoderquvist,6415,00:02:02,00:09:11,122,551,Fuera de Tiempo,5,6,0,00:04:04,244,Logico,"BCH13          ",BCH13 - BACHA DE APOYAR BLANCA RECTANGULAR 465x260x125,0,0,03/02/2026 09:58:08
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,3,12,0,00:10:47,647,Excedido,"80-200G        ",80-200G - DUCHA EMB. MONOC. 3 FUNCIONES GOLD FABRIC,0,0,03/02/2026 09:51:56
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,2,12,0,00:10:47,647,Excedido,"80-200N        ",80-200N - DUCHA EMB. MONOC. 3 FUNCIONES BLACK FABRIC,0,0,03/02/2026 09:51:56
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,4,12,0,00:10:47,647,Excedido,"62-100N        ",62-100N - LAVATORIO DE PARED BLACK C.CERAM FABRIC,0,0,03/02/2026 09:51:56
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,4,12,0,00:10:47,647,Excedido,"70-100G        ",70-100G - BIDE GOLD C.CERAM FABRIC,0,0,03/02/2026 09:51:56
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,6,12,0,00:10:47,647,Excedido,"17010N         ",17010N - TOALLERO BARRAL LINEA FABRIC BLACK,0,0,03/02/2026 09:55:42
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,5,12,0,00:10:47,647,Excedido,"17040N         ",17040N - PORTA ROLLO LINEA FABRIC BLACK,0,0,03/02/2026 09:55:42
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,8,12,0,00:10:47,647,Excedido,"17030G         ",17030G - PERCHA LINEA FABRIC GOLD,0,0,03/02/2026 09:55:42
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,1,12,0,00:10:47,647,Excedido,"17010G         ",17010G - TOALLERO BARRAL LINEA FABRIC GOLD,0,0,03/02/2026 09:55:42
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,10,12,0,00:10:47,647,Excedido,"17030N         ",17030N - PERCHA LINEA FABRIC BLACK,0,0,03/02/2026 10:06:50
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,6,12,0,00:10:47,647,Excedido,"17050N         ",17050N - JABONERA  LINEA FABRIC BLACK,0,0,03/02/2026 10:06:50
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,1,12,0,00:10:47,647,Excedido,"17010G         ",17010G - TOALLERO BARRAL LINEA FABRIC GOLD,0,0,03/02/2026 10:06:50
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,4,12,0,00:10:47,647,Excedido,"17040G         ",17040G - PORTA ROLLO LINEA FABRIC GOLD,0,0,03/02/2026 10:06:50
11482077,03/02/2026 06:49:22,03/02/2026 07:06:50,ascirica,6414,00:02:45,00:17:28,165,1048,Fuera de Tiempo,3,12,0,00:10:47,647,Excedido,"17050G         ",17050G - JABONERA  LINEA FABRIC GOLD,0,0,03/02/2026 10:06:50
11482135,03/02/2026 07:01:38,03/02/2026 07:03:33,gsoderquvist,6415,00:02:16,00:01:55,136,115,En Tiempo,8,9,0,00:03:30,210,Logico,"D439           ",D439 - KIT DE DUCHA MANUAL,0,0,03/02/2026 10:03:33
11482135,03/02/2026 07:01:38,03/02/2026 07:03:33,gsoderquvist,6415,00:02:16,00:01:55,136,115,En Tiempo,4,9,0,00:03:30,210,Logico,"81-002         ",81-002 - DUCHA EMB. S/TRANSF. RENACER,0,0,03/02/2026 10:03:33
11482135,03/02/2026 07:01:38,03/02/2026 07:03:33,gsoderquvist,6415,00:02:16,00:01:55,136,115,En Tiempo,8,9,0,00:03:30,210,Logico,"309            ","309 - BIDE CROMO ""LAZA""",0,0,03/02/2026 10:03:33
11482135,03/02/2026 07:01:38,03/02/2026 07:03:33,gsoderquvist,6415,00:02:16,00:01:55,136,115,En Tiempo,8,9,0,00:03:30,210,Logico,"429            ","429 - DUCHA EMB.C/TRANSF.CR ""LAZA""",0,0,03/02/2026 10:03:33
