ControlContenedorId,FechaInicio,FechaFin,Usuario,UsuarioId,TiempoEstimadoMinutos,TiempoRealMinutos,TiempoEstimadoSegundos,TiempoRealSegundos,CumplioTiempo,Unidades,Articulos,CantidadConversion,TiempoEntreTareasMinutos,TiempoEntreTareasSegundos,CumplioTiempoEntreTareas,CodigoArticulo,DescripcionArticulo,UnidadesDetalle,CantidadConversionDetalle,FechaHoraLog
11878301,04/06/2026 06:11:45,04/06/2026 06:14:57,gsoderquvist,6415,00:03:58,00:03:12,238,192,En Tiempo,20,10,0,,,Excedido,"53-023         ",53-023 - COCINA PARED EXT. P.ALTO BL/CR ARES PLUS,0,0,04/06/2026 09:14:57
11878301,04/06/2026 06:11:45,04/06/2026 06:14:57,gsoderquvist,6415,00:03:58,00:03:12,238,192,En Tiempo,5,10,0,,,Excedido,"81-023         ",81-023 - DUCHA EMB. S/TRANSF. BL/CR ARES PLUS,0,0,04/06/2026 09:14:57
11878301,04/06/2026 06:11:45,04/06/2026 06:14:57,gsoderquvist,6415,00:03:58,00:03:12,238,192,En Tiempo,8,10,0,,,Excedido,"90-025         ",90-025 - PACK GRIF BL BASICA PLUS (Lavatorio-Bide-Ducha c/t,0,0,04/06/2026 09:14:57
11878301,04/06/2026 06:11:45,04/06/2026 06:14:57,gsoderquvist,6415,00:03:58,00:03:12,238,192,En Tiempo,5,10,0,,,Excedido,"80-013         ",80-013 - DUCHA EMB. C/TRANSF. CR SEVILLA,0,0,04/06/2026 09:14:57
11878331,04/06/2026 06:21:40,04/06/2026 06:27:46,ascirica,6414,00:04:09,00:06:06,249,366,Fuera de Tiempo,60,10,0,,,Excedido,"60-014         ",60-014 - LAVATORIO CR MORA STD,0,0,04/06/2026 09:27:46
11878331,04/06/2026 06:21:40,04/06/2026 06:27:46,ascirica,6414,00:04:09,00:06:06,249,366,Fuera de Tiempo,20,10,0,,,Excedido,"80-014         ",80-014 - DUCHA EMB. C/TRANSF. CR MORA STD,0,0,04/06/2026 09:27:46
11878331,04/06/2026 06:21:40,04/06/2026 06:27:46,ascirica,6414,00:04:09,00:06:06,249,366,Fuera de Tiempo,40,10,0,,,Excedido,"3006SS         ",3006SS - SET DE 6 PIEZAS LINEA 3000 SS,0,0,04/06/2026 09:27:46
11878331,04/06/2026 06:21:40,04/06/2026 06:27:46,ascirica,6414,00:04:09,00:06:06,249,366,Fuera de Tiempo,30,10,0,,,Excedido,"12005          ",12005 - SET DE 5 PIEZAS LINEA 12000,0,0,04/06/2026 09:27:46
11878331,04/06/2026 06:21:40,04/06/2026 06:27:46,ascirica,6414,00:04:09,00:06:06,249,366,Fuera de Tiempo,10,10,0,,,Excedido,"13006          ",13006 - SET DE 6 PIEZAS LINEA 13000,0,0,04/06/2026 09:27:46
11878331,04/06/2026 06:21:40,04/06/2026 06:27:46,ascirica,6414,00:04:09,00:06:06,249,366,Fuera de Tiempo,10,10,0,,,Excedido,"10005BL        ",10005BL - SET DE 5 PIEZAS LINEA 10000 BLACK,0,0,04/06/2026 09:27:46
11878331,04/06/2026 06:21:40,04/06/2026 06:27:46,ascirica,6414,00:04:09,00:06:06,249,366,Fuera de Tiempo,15,10,0,,,Excedido,"11030          ",11030 - PERCHA LINEA 11000,0,0,04/06/2026 09:27:46
11878331,04/06/2026 06:21:40,04/06/2026 06:27:46,ascirica,6414,00:04:09,00:06:06,249,366,Fuera de Tiempo,24,10,0,,,Excedido,"11050          ",11050 - JABONERA LINEA 11000,0,0,04/06/2026 09:27:46
11878331,04/06/2026 06:21:40,04/06/2026 06:27:46,ascirica,6414,00:04:09,00:06:06,249,366,Fuera de Tiempo,30,10,0,,,Excedido,"AB-001         ",AB-001 - AGARRADERA ACERO INOX CROMADO 30 CM SAFE,0,0,04/06/2026 09:27:46
11878331,04/06/2026 06:21:40,04/06/2026 06:27:46,ascirica,6414,00:04:09,00:06:06,249,366,Fuera de Tiempo,10,10,0,,,Excedido,"70-014         ",70-014 - BIDE CR MORA STD,0,0,04/06/2026 09:27:46
11878336,04/06/2026 06:24:30,04/06/2026 06:27:34,gsoderquvist,6415,00:04:21,00:03:04,261,184,En Tiempo,10,10,0,00:09:33,573,Excedido,"20-140         ",20-140 - MONOCOMANDO DE COCINA LINEA CUINA,0,0,04/06/2026 09:27:34
11878336,04/06/2026 06:24:30,04/06/2026 06:27:34,gsoderquvist,6415,00:04:21,00:03:04,261,184,En Tiempo,10,10,0,00:09:33,573,Excedido,"11010          ",11010 - TOALLERO BARRAL LINEA 11000,0,0,04/06/2026 09:27:34
11878336,04/06/2026 06:24:30,04/06/2026 06:27:34,gsoderquvist,6415,00:04:21,00:03:04,261,184,En Tiempo,20,10,0,00:09:33,573,Excedido,"8010           ",8010 - TOALLERO BARRAL LINEA 8000,0,0,04/06/2026 09:27:34
11878336,04/06/2026 06:24:30,04/06/2026 06:27:34,gsoderquvist,6415,00:04:21,00:03:04,261,184,En Tiempo,60,10,0,00:09:33,573,Excedido,"8030           ",8030 - PERCHA LINEA 8000,0,0,04/06/2026 09:27:34
11878336,04/06/2026 06:24:30,04/06/2026 06:27:34,gsoderquvist,6415,00:04:21,00:03:04,261,184,En Tiempo,130,10,0,00:09:33,573,Excedido,"8040           ",8040 - PORTA ROLLO LINEA 8000,0,0,04/06/2026 09:27:34
11878336,04/06/2026 06:24:30,04/06/2026 06:27:34,gsoderquvist,6415,00:04:21,00:03:04,261,184,En Tiempo,24,10,0,00:09:33,573,Excedido,"8060           ",8060 - PORTA CEPILLO LINEA 8000,0,0,04/06/2026 09:27:34
11878336,04/06/2026 06:24:30,04/06/2026 06:27:34,gsoderquvist,6415,00:04:21,00:03:04,261,184,En Tiempo,10,10,0,00:09:33,573,Excedido,"8050           ",8050 - JABONERA LINEA 8000,0,0,04/06/2026 09:27:34
11878336,04/06/2026 06:24:30,04/06/2026 06:27:34,gsoderquvist,6415,00:04:21,00:03:04,261,184,En Tiempo,42,10,0,00:09:33,573,Excedido,"54-130         ",54-130 - MONOCOMANDO COCINA PARED EXT BILBAO,0,0,04/06/2026 09:27:34
11878336,04/06/2026 06:24:30,04/06/2026 06:27:34,gsoderquvist,6415,00:04:21,00:03:04,261,184,En Tiempo,4,10,0,00:09:33,573,Excedido,"90-013         ",90-013 - PACK GRIF.CR SEVILLA (Lavatorio-Bide-Ducha c/t),0,0,04/06/2026 09:27:34
11878336,04/06/2026 06:24:30,04/06/2026 06:27:34,gsoderquvist,6415,00:04:21,00:03:04,261,184,En Tiempo,16,10,0,00:09:33,573,Excedido,"A996           ",A996 - DUCHA 8' CUADRADA CR C/BRAZO Y CAMPANA,0,0,04/06/2026 09:27:34
11878417,04/06/2026 06:46:54,04/06/2026 07:27:25,ascirica,6414,00:04:21,00:40:31,261,2431,Fuera de Tiempo,30,10,0,00:19:08,1148,Excedido,"60-013         ",60-013 - LAVATORIO CR SEVILLA,0,0,04/06/2026 10:01:10
11878417,04/06/2026 06:46:54,04/06/2026 07:27:25,ascirica,6414,00:04:21,00:40:31,261,2431,Fuera de Tiempo,20,10,0,00:19:08,1148,Excedido,"70-013         ",70-013 - BIDE CR SEVILLA,0,0,04/06/2026 10:01:10
11878417,04/06/2026 06:46:54,04/06/2026 07:27:25,ascirica,6414,00:04:21,00:40:31,261,2431,Fuera de Tiempo,40,10,0,00:19:08,1148,Excedido,"A814           ",A814 - DUCHA C/BRAZO Y CAMPANA CR,0,0,04/06/2026 10:01:10
11878417,04/06/2026 06:46:54,04/06/2026 07:27:25,ascirica,6414,00:04:21,00:40:31,261,2431,Fuera de Tiempo,46,10,0,00:19:08,1148,Excedido,"3006           ",3006 - SET DE 6 PIEZAS LINEA 3000,0,0,04/06/2026 10:01:10
11878417,04/06/2026 06:46:54,04/06/2026 07:27:25,ascirica,6414,00:04:21,00:40:31,261,2431,Fuera de Tiempo,20,10,0,00:19:08,1148,Excedido,"A843           ","A843 - DUCHADOR ANTICALCAREO 5F C/BARRAL,SOP,FLEX,JABONER",0,0,04/06/2026 10:01:10
11878417,04/06/2026 06:46:54,04/06/2026 07:27:25,ascirica,6414,00:04:21,00:40:31,261,2431,Fuera de Tiempo,42,10,0,00:19:08,1148,Excedido,"A813           ",A813 - DUCHA C/BRAZO Y CAMPANA CR 3 FUNCIONES,0,0,04/06/2026 10:27:25
11878417,04/06/2026 06:46:54,04/06/2026 07:27:25,ascirica,6414,00:04:21,00:40:31,261,2431,Fuera de Tiempo,29,10,0,00:19:08,1148,Excedido,"A815           ","A815 - DUCHA 8"" C/BRAZO Y CAMPANA CR",0,0,04/06/2026 10:27:25
11878417,04/06/2026 06:46:54,04/06/2026 07:27:25,ascirica,6414,00:04:21,00:40:31,261,2431,Fuera de Tiempo,57,10,0,00:19:08,1148,Excedido,"A816           ","A816 - DUCHA 6"" C/BRAZO Y CAMPANA CR",0,0,04/06/2026 10:27:25
11878417,04/06/2026 06:46:54,04/06/2026 07:27:25,ascirica,6414,00:04:21,00:40:31,261,2431,Fuera de Tiempo,45,10,0,00:19:08,1148,Excedido,"A819           ",A819 - DUCHADOR ANTICALCAREO C/FLEXIBLE Y SOPORTE,0,0,04/06/2026 10:27:25
11878417,04/06/2026 06:46:54,04/06/2026 07:27:25,ascirica,6414,00:04:21,00:40:31,261,2431,Fuera de Tiempo,16,10,0,00:19:08,1148,Excedido,"A842           ",A842 - DUCHADOR ANTICALCAREO 5 FUNCIONES C/SOPORTE Y FLEX,0,0,04/06/2026 10:27:25
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,207,10,0,00:20:32,1232,Excedido,"20-147         ",20-147 - MONOCOMANDO DE COCINA SWIFT,0,0,04/06/2026 09:54:54
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,1,10,0,00:20:32,1232,Excedido,"83-205         ",83-205 - DUCHA EXT C/TRANSF MONOC STEEL PICO CURVO,0,0,04/06/2026 09:54:54
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,27,10,0,00:20:32,1232,Excedido,"60-205         ",60-205 - LAVATORIO MONOC BAJO STEEL,0,0,04/06/2026 09:54:54
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,3,10,0,00:20:32,1232,Excedido,"20-146         ",20-146 - MONOCOMANDO DE COCINA CR LINEA MOVE,0,0,04/06/2026 09:54:54
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,2,10,0,00:20:32,1232,Excedido,"20-205         ",20-205 - MONOCOMANDO DE COCINA STEEL,0,0,04/06/2026 09:54:54
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,11,10,0,00:20:32,1232,Excedido,"61-205         ",61-205 - LAVATORIO MONOC ALTO STEEL,0,0,04/06/2026 09:54:54
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,1,10,0,00:20:32,1232,Excedido,"70-205         ",70-205 - BIDE MONOCOMANDO STEEL,0,0,04/06/2026 09:54:54
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,97,10,0,00:20:32,1232,Excedido,"A1448C         ","A1448C - CAÑO CURVO METALICO C/FLOR DE DUCHA 4"" ABS CR C/BLISTER",0,0,04/06/2026 10:01:44
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,74,10,0,00:20:32,1232,Excedido,"A1447C         ","A1447C - FLOR DE DUCHA 4"" ABS CROMO C/BLISTER",0,0,04/06/2026 10:01:44
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,76,10,0,00:20:32,1232,Excedido,"A1449C         ",A1449C - DUCHADOR MULTIFUNCION CROMO C/BLISTER,0,0,04/06/2026 10:01:44
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,60,10,0,00:20:32,1232,Excedido,"20-146         ",20-146 - MONOCOMANDO DE COCINA CR LINEA MOVE,0,0,04/06/2026 10:01:44
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,18,10,0,00:20:32,1232,Excedido,"70-205         ",70-205 - BIDE MONOCOMANDO STEEL,0,0,04/06/2026 10:01:44
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,30,10,0,00:20:32,1232,Excedido,"61-205         ",61-205 - LAVATORIO MONOC ALTO STEEL,0,0,04/06/2026 10:01:44
11878423,04/06/2026 06:48:06,04/06/2026 07:01:44,gsoderquvist,6415,00:04:07,00:13:38,247,818,Fuera de Tiempo,20,10,0,00:20:32,1232,Excedido,"20-205         ",20-205 - MONOCOMANDO DE COCINA STEEL,0,0,04/06/2026 10:01:44
11878477,04/06/2026 07:03:30,04/06/2026 07:21:19,gkiriczuk,6409,00:01:49,00:17:49,109,1069,Fuera de Tiempo,10,3,0,00:53:20,3200,Excedido,"INO102-1       ",INO102-1 - INODORO BLANCO C/ASIENTO LINEA LOFT,0,0,04/06/2026 10:04:58
11878477,04/06/2026 07:03:30,04/06/2026 07:21:19,gkiriczuk,6409,00:01:49,00:17:49,109,1069,Fuera de Tiempo,10,3,0,00:53:20,3200,Excedido,"BID102-3       ",BID102-3 - BIDE 3 AGUJEROS BLANCO LINEA LOFT,0,0,04/06/2026 10:06:15
11878477,04/06/2026 07:03:30,04/06/2026 07:21:19,gkiriczuk,6409,00:01:49,00:17:49,109,1069,Fuera de Tiempo,10,3,0,00:53:20,3200,Excedido,"INO102-1       ",INO102-1 - INODORO BLANCO C/ASIENTO LINEA LOFT,0,0,04/06/2026 10:07:05
11878477,04/06/2026 07:03:30,04/06/2026 07:21:19,gkiriczuk,6409,00:01:49,00:17:49,109,1069,Fuera de Tiempo,32,3,0,00:53:20,3200,Excedido,"INO102-2       ",INO102-2 - DEPOSITO C/DESCARGA DUAL BLANCO LINEA LOFT,0,0,04/06/2026 10:07:59
11878477,04/06/2026 07:03:30,04/06/2026 07:21:19,gkiriczuk,6409,00:01:49,00:17:49,109,1069,Fuera de Tiempo,12,3,0,00:53:20,3200,Excedido,"INO102-1       ",INO102-1 - INODORO BLANCO C/ASIENTO LINEA LOFT,0,0,04/06/2026 10:09:23
11878477,04/06/2026 07:03:30,04/06/2026 07:21:19,gkiriczuk,6409,00:01:49,00:17:49,109,1069,Fuera de Tiempo,10,3,0,00:53:20,3200,Excedido,"BID102-3       ",BID102-3 - BIDE 3 AGUJEROS BLANCO LINEA LOFT,0,0,04/06/2026 10:20:12
11878477,04/06/2026 07:03:30,04/06/2026 07:21:19,gkiriczuk,6409,00:01:49,00:17:49,109,1069,Fuera de Tiempo,10,3,0,00:53:20,3200,Excedido,"BID102-3       ",BID102-3 - BIDE 3 AGUJEROS BLANCO LINEA LOFT,0,0,04/06/2026 10:21:19
11878738,04/06/2026 07:27:32,04/06/2026 07:31:24,gsoderquvist,6415,00:04:03,00:03:52,243,232,En Tiempo,64,7,0,00:25:48,1548,Excedido,"61-169N        ",61-169N - LAVATORIO MONOC ALTO BLACK PARIS,0,0,04/06/2026 10:31:24
11878738,04/06/2026 07:27:32,04/06/2026 07:31:24,gsoderquvist,6415,00:04:03,00:03:52,243,232,En Tiempo,20,7,0,00:25:48,1548,Excedido,"55-001         ","55-001 - COCINA PARED EMBUTIR PICO ALTO ""CROMO Y""",0,0,04/06/2026 10:31:24
11878738,04/06/2026 07:27:32,04/06/2026 07:31:24,gsoderquvist,6415,00:04:03,00:03:52,243,232,En Tiempo,15,7,0,00:25:48,1548,Excedido,"70-131         ",70-131 - BIDE C.CERAM CR MALLORCA,0,0,04/06/2026 10:31:24
11878738,04/06/2026 07:27:32,04/06/2026 07:31:24,gsoderquvist,6415,00:04:03,00:03:52,243,232,En Tiempo,8,7,0,00:25:48,1548,Excedido,"80-131         ",80-131 - DUCHA EMB. C/TRANSF. CR C.CERAM MALLORCA,0,0,04/06/2026 10:31:24
11878738,04/06/2026 07:27:32,04/06/2026 07:31:24,gsoderquvist,6415,00:04:03,00:03:52,243,232,En Tiempo,10,7,0,00:25:48,1548,Excedido,"60-131         ",60-131 - LAVATORIO C.CERAM CR MALLORCA,0,0,04/06/2026 10:31:24
11878738,04/06/2026 07:27:32,04/06/2026 07:31:24,gsoderquvist,6415,00:04:03,00:03:52,243,232,En Tiempo,55,7,0,00:25:48,1548,Excedido,"70-059LT       ",70-059LT - BIDE BL/CR C.STD MALBA LITE,0,0,04/06/2026 10:31:24
11878738,04/06/2026 07:27:32,04/06/2026 07:31:24,gsoderquvist,6415,00:04:03,00:03:52,243,232,En Tiempo,10,7,0,00:25:48,1548,Excedido,"790            ",790 - JGO. MESADA CR C.CERAM PRAGMA,0,0,04/06/2026 10:31:24
11879109,04/06/2026 08:00:00,04/06/2026 08:14:51,gsoderquvist,6415,00:04:18,00:14:51,258,891,Fuera de Tiempo,45,10,0,00:28:36,1716,Excedido,"BCH18          ",BCH18 - BACHA DE APOYAR SIMIL MARMOL 460x320x140,0,0,04/06/2026 11:00:27
11879109,04/06/2026 08:00:00,04/06/2026 08:14:51,gsoderquvist,6415,00:04:18,00:14:51,258,891,Fuera de Tiempo,15,10,0,00:28:36,1716,Excedido,"20-140N        ",20-140N - MONOCOMANDO DE COCINA LINEA CUINA BLACK,0,0,04/06/2026 11:14:51
11879109,04/06/2026 08:00:00,04/06/2026 08:14:51,gsoderquvist,6415,00:04:18,00:14:51,258,891,Fuera de Tiempo,50,10,0,00:28:36,1716,Excedido,"60-059LT       ",60-059LT - LAVATORIO BL/CR C.STD MALBA LITE,0,0,04/06/2026 11:14:51
11879109,04/06/2026 08:00:00,04/06/2026 08:14:51,gsoderquvist,6415,00:04:18,00:14:51,258,891,Fuera de Tiempo,23,10,0,00:28:36,1716,Excedido,"83-203         ",83-203 - DUCHA EXT C/TRANSF. MONOCOMANDO ADRA,0,0,04/06/2026 11:14:51
11879109,04/06/2026 08:00:00,04/06/2026 08:14:51,gsoderquvist,6415,00:04:18,00:14:51,258,891,Fuera de Tiempo,18,10,0,00:28:36,1716,Excedido,"19050          ",19050 - JABONERA LINEA 19000,0,0,04/06/2026 11:14:51
11879109,04/06/2026 08:00:00,04/06/2026 08:14:51,gsoderquvist,6415,00:04:18,00:14:51,258,891,Fuera de Tiempo,12,10,0,00:28:36,1716,Excedido,"19060          ",19060 - VASO PORTA CEPILLO LINEA 19000,0,0,04/06/2026 11:14:51
11879109,04/06/2026 08:00:00,04/06/2026 08:14:51,gsoderquvist,6415,00:04:18,00:14:51,258,891,Fuera de Tiempo,60,10,0,00:28:36,1716,Excedido,"19040          ",19040 - PORTA ROLLO LINEA 19000,0,0,04/06/2026 11:14:51
11879109,04/06/2026 08:00:00,04/06/2026 08:14:51,gsoderquvist,6415,00:04:18,00:14:51,258,891,Fuera de Tiempo,18,10,0,00:28:36,1716,Excedido,"19030          ",19030 - PERCHA LINEA 19000,0,0,04/06/2026 11:14:51
11879109,04/06/2026 08:00:00,04/06/2026 08:14:51,gsoderquvist,6415,00:04:18,00:14:51,258,891,Fuera de Tiempo,6,10,0,00:28:36,1716,Excedido,"19020          ",19020 - TOALLERO DE ARO LINEA 19000,0,0,04/06/2026 11:14:51
11879109,04/06/2026 08:00:00,04/06/2026 08:14:51,gsoderquvist,6415,00:04:18,00:14:51,258,891,Fuera de Tiempo,7,10,0,00:28:36,1716,Excedido,"80-205         ",80-205 - DUCHA EMB. C/TRANSF. MONOC STEEL,0,0,04/06/2026 11:14:51
11879279,04/06/2026 08:11:31,04/06/2026 08:18:26,ascirica,6414,00:03:58,00:06:55,238,415,Fuera de Tiempo,20,10,0,00:44:06,2646,Excedido,"11006          ",11006 - SET DE 6 PIEZAS LINEA 11000,0,0,04/06/2026 11:18:26
11879279,04/06/2026 08:11:31,04/06/2026 08:18:26,ascirica,6414,00:03:58,00:06:55,238,415,Fuera de Tiempo,16,10,0,00:44:06,2646,Excedido,"20-160         ",20-160 - MONOCOMANDO MESADA COCINA DIQUE,0,0,04/06/2026 11:18:26
11879279,04/06/2026 08:11:31,04/06/2026 08:18:26,ascirica,6414,00:03:58,00:06:55,238,415,Fuera de Tiempo,30,10,0,00:44:06,2646,Excedido,"20-134         ",20-134 - MONOCOMANDO COCINA BETIS,0,0,04/06/2026 11:18:26
11879279,04/06/2026 08:11:31,04/06/2026 08:18:26,ascirica,6414,00:03:58,00:06:55,238,415,Fuera de Tiempo,5,10,0,00:44:06,2646,Excedido,"20-135         ",20-135 - MONOCOMANDO COCINA SANTANDER,0,0,04/06/2026 11:18:26
11879279,04/06/2026 08:11:31,04/06/2026 08:18:26,ascirica,6414,00:03:58,00:06:55,238,415,Fuera de Tiempo,4,10,0,00:44:06,2646,Excedido,"80-136         ",80-136 - DUCHA EMB. C/TRANSF. CR C.C. MARBELLA PLUS,0,0,04/06/2026 11:18:26
11879279,04/06/2026 08:11:31,04/06/2026 08:18:26,ascirica,6414,00:03:58,00:06:55,238,415,Fuera de Tiempo,15,10,0,00:44:06,2646,Excedido,"60-136         ",60-136 - LAVATORIO C.CERAM CR MARBELLA PLUS,0,0,04/06/2026 11:18:26
11879279,04/06/2026 08:11:31,04/06/2026 08:18:26,ascirica,6414,00:03:58,00:06:55,238,415,Fuera de Tiempo,20,10,0,00:44:06,2646,Excedido,"70-136         ",70-136 - BIDE C.CERAM CR MARBELLA PLUS,0,0,04/06/2026 11:18:26
11879279,04/06/2026 08:11:31,04/06/2026 08:18:26,ascirica,6414,00:03:58,00:06:55,238,415,Fuera de Tiempo,8,10,0,00:44:06,2646,Excedido,"80-138         ",80-138 - DUCHA EMB. C/TRANSF. CR C.CERAM VALENCIA PLUS,0,0,04/06/2026 11:18:26
11879279,04/06/2026 08:11:31,04/06/2026 08:18:26,ascirica,6414,00:03:58,00:06:55,238,415,Fuera de Tiempo,5,10,0,00:44:06,2646,Excedido,"60-138         ",60-138 - LAVATORIO C.CERAM CR VALENCIA PLUS,0,0,04/06/2026 11:18:26
11879279,04/06/2026 08:11:31,04/06/2026 08:18:26,ascirica,6414,00:03:58,00:06:55,238,415,Fuera de Tiempo,10,10,0,00:44:06,2646,Excedido,"70-138         ",70-138 - BIDE C.CERAM CR VALENCIA PLUS,0,0,04/06/2026 11:18:26
11879474,04/06/2026 08:24:38,04/06/2026 08:28:11,gsoderquvist,6415,00:03:58,00:03:33,238,213,En Tiempo,10,10,0,00:09:47,587,Excedido,"50-026         ",50-026 - JGO.MDA.P.FUNDIDO MURCIA PLUS,0,0,04/06/2026 11:28:11
11879474,04/06/2026 08:24:38,04/06/2026 08:28:11,gsoderquvist,6415,00:03:58,00:03:33,238,213,En Tiempo,30,10,0,00:09:47,587,Excedido,"A019           ",A019 - SOPORTE P/DUCHADOR CROMO C/BLISTER,0,0,04/06/2026 11:28:11
11879474,04/06/2026 08:24:38,04/06/2026 08:28:11,gsoderquvist,6415,00:03:58,00:03:33,238,213,En Tiempo,6,10,0,00:09:47,587,Excedido,"10005CR        ",10005CR - SET DE 5 PIEZAS LINEA 10000 MINIMALISTA,0,0,04/06/2026 11:28:11
11879474,04/06/2026 08:24:38,04/06/2026 08:28:11,gsoderquvist,6415,00:03:58,00:03:33,238,213,En Tiempo,10,10,0,00:09:47,587,Excedido,"8006           ",8006 - SET DE 6 PIEZAS LINEA 8000,0,0,04/06/2026 11:28:11
11879474,04/06/2026 08:24:38,04/06/2026 08:28:11,gsoderquvist,6415,00:03:58,00:03:33,238,213,En Tiempo,10,10,0,00:09:47,587,Excedido,"8005           ",8005 - SET DE 5 PIEZAS LINEA 8000,0,0,04/06/2026 11:28:11
11879474,04/06/2026 08:24:38,04/06/2026 08:28:11,gsoderquvist,6415,00:03:58,00:03:33,238,213,En Tiempo,5,10,0,00:09:47,587,Excedido,"70-133         ",70-133 - BIDE MONOCOMANDO LUGO,0,0,04/06/2026 11:28:11
11879474,04/06/2026 08:24:38,04/06/2026 08:28:11,gsoderquvist,6415,00:03:58,00:03:33,238,213,En Tiempo,30,10,0,00:09:47,587,Excedido,"60-133         ",60-133 - LAVATORIO MONOCOMANDO LUGO,0,0,04/06/2026 11:28:11
