ControlContenedorId,FechaInicio,FechaFin,Usuario,UsuarioId,TiempoEstimadoMinutos,TiempoRealMinutos,TiempoEstimadoSegundos,TiempoRealSegundos,CumplioTiempo,Unidades,Articulos,CantidadConversion,TiempoEntreTareasMinutos,TiempoEntreTareasSegundos,CumplioTiempoEntreTareas,CodigoArticulo,DescripcionArticulo,UnidadesDetalle,CantidadConversionDetalle,FechaHoraLog
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"A1539          ","TAPA Y TECLA PARA VALVULA DE DESCARGA CUADRADA MINIMALISTA CR         ",0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"A1539G         ","TAPA Y TECLA PARA VALVULA DE DESCARGA CUADRADA MINIMALISTA GOLD       ",0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"A1539NI        ","TAPA Y TECLA PARA VALVULA DE DESCARGA CUADRADA MINIMALISTA NICKEL     ",0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"A1539N         ","TAPA Y TECLA PARA VALVULA DE DESCARGA CUADRADA MINIMALISTA BLACK      ",0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"RA1598         ",RA1598 - FILTRO DE AGUA P/MONOCOMANDO VITA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"80-135         ",80-135 - DUCHA EMB. C/TRANSF. C.CERAM SANTANDER,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"60-135         ",60-135 - LAVATORIO C.CERAM SANTANDER,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"51-131         ",51-131 - MESADA BIMANDO CR C.CERAM MALLORCA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"81-190P        ",81-190P - DUCHA EMB. S/T. C.CERAM BLACK VELVET PLUS,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"51-190         ",51-190 - MESADA BIMANDO C.CERAM BLACK VELVET,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"80-190P        ",80-190P - DUCHA EMB. C/TRANSF. C.CERAM BLACK VELVET PLUS,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"70-190         ",70-190 - BIDE C.CERAM BLACK VELVET,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"80-153         ",80-153 - DUCHA EMB. C/TRANSF. CR C.CERAM CASTILLA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,4,83,0,,,Excedido,"60-190         ",60-190 - LAVATORIO C.CERAM BLACK VELVET,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,7,83,0,,,Excedido,"60-162         ",60-162 - LAVATORIO CR C.CERAM LINEA ADRA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"70-162         ",70-162 - BIDE CR C.CERAM LINEA ADRA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,4,83,0,,,Excedido,"80-166         ","DUCHA EMB. C/TRANSF. CR C.CERAM ADRA PLUS                             ",0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,5,83,0,,,Excedido,"A1448C         ","A1448C - CAÑO CURVO METALICO C/FLOR DE DUCHA 4"" ABS CR C/BLISTER",0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"A1447C         ","A1447C - FLOR DE DUCHA 4"" ABS CROMO C/BLISTER",0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,5,83,0,,,Excedido,"16006BL        ",16006BL - SET 6 PIEZAS ACCESORIOS LINEA 16000 BLACK,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"22-178N        ",22-178N - MONOCOMANDO DE COCINA P/AGUA FILTRADA VITA BLACK,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"22-178         ",22-178 - MONOCOMANDO DE COCINA P/AGUA FILTRADA VITA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,6,83,0,,,Excedido,"16006          ",16006 - SET 6 PIEZAS ACCESORIOS LINEA 16000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"17010C         ",17010C - TOALLERO BARRAL LINEA FABRIC CROMO,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,8,83,0,,,Excedido,"13030          ",13030 - PERCHA LINEA 13000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,5,83,0,,,Excedido,"13040          ",13040 - PORTA ROLLO LINEA 13000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"13010          ",13010 - TOALLERO BARRAL LINEA 13000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"13020          ",13020 - TOALLERO DE ARO LINEA 13000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"12006          ",12006 - SET DE 6 PIEZAS LINEA 12000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,5,83,0,,,Excedido,"17010N         ",17010N - TOALLERO BARRAL LINEA FABRIC BLACK,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"3006           ",3006 - SET DE 6 PIEZAS LINEA 3000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,5,83,0,,,Excedido,"10005CR        ",10005CR - SET DE 5 PIEZAS LINEA 10000 MINIMALISTA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"10010CR        ",10010CR - TOALLERO BARRAL LINEA 10000 MINIMALISTA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"11010          ",11010 - TOALLERO BARRAL LINEA 11000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"3006SS         ",3006SS - SET DE 6 PIEZAS LINEA 3000 SS,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"8010           ",8010 - TOALLERO BARRAL LINEA 8000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"8020           ",8020 - TOALLERO DE ARO LINEA 8000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"11030          ",11030 - PERCHA LINEA 11000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"11040          ",11040 - PORTA ROLLO LINEA 11000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"8040           ",8040 - PORTA ROLLO LINEA 8000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"11060          ",11060 - PORTA VASO Y CEPILLO LINEA 11000,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"30-132         ",30-132 - COCINA MESADA MONOC. C/DUCHADOR EXTENSIBLE VIGO,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"20-172         ",20-172 - COCINA MESADA MONOC. COLORS NEGRO,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"52-121         ",52-121 - GRIFERIA REBATIBLE P/LLENADO DE OLLAS MARBELLA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"20-100G        ",20-100G - MONOCOMANDO DE COCINA FABRIC GOLD,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"20-202NI       ",20-202NI - MONOCOMANDO COCINA NICKEL HOOP,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"70-152         ",70-152 - BIDE MONOCOMANDO CR C/TRANSFERENCIA SORIA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"20-146N        ",20-146N - MONOCOMANDO DE COCINA BLACK LINEA MOVE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"20-146         ",20-146 - MONOCOMANDO DE COCINA CR LINEA MOVE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"61-152         ",61-152 - LAVATORIO MONOCOMANDO CROMO ALTO SORIA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"70-192         ",70-192 - BIDE SORIA BLACK,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"80-192         ",80-192 - DUCHA EMB. C/TRANSF. SORIA BLACK,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"70-200G        ",70-200G - BIDE MONOCOMANDO GOLD FABRIC,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"61-200G        ",61-200G - LAVATORIO MONOC ALTO GOLD FABRIC,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"70-193         ",70-193 - BIDE MONOCOMANDO MORA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"80-193         ",80-193 - DUCHA EMB. C/TRANSF. MONOCOMANDO MORA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"20-154         ",20-154 - MONOCOMANDO COCINA TERUEL,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"61-180         ",61-180 - LAVATORIO MONOCOMANDO ALTO VERA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"20040DG        ",20040DG - PORTA ROLLO DARK GOLD LINEA PULSE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"20050DG        ",20050DG - JABONERA DARK GOLD LINEA PULSE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"20030DG        ",20030DG - PERCHA DARK GOLD LINEA PULSE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"20020DG        ",20020DG - TOALLERO DE ARO DARK GOLD LINEA PULSE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"20010DG        ",20010DG - TOALLERO BARRAL DARK GOLD LINEA PULSE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"20060DG        ",20060DG - PORTA VASO Y CEPILLO DARK GOLD LINEA PULSE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"20040C         ",20040C - PORTA ROLLO CR LINEA PULSE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"20050C         ",20050C - JABONERA CR LINEA PULSE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"20060C         ",20060C - PORTA VASO Y CEPILLO CR LINEA PULSE,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"80-176         ",80-176 - DUCHA EMB C/TRANSF MONOC CR RIO,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"70-176         ",70-176 - BIDE MONOC C/TRANSF CR RIO,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,4,83,0,,,Excedido,"60-180         ",60-180 - LAVATORIO MONOCOMANDO BAJO VERA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,4,83,0,,,Excedido,"20-205         ",20-205 - MONOCOMANDO DE COCINA STEEL,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,2,83,0,,,Excedido,"02-010         ",02-010 - VALVULA P/INODORO TEMPORIZADA TECNO,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,5,83,0,,,Excedido,"20-121         ",20-121 - COCINA MSDA MONOC.P. REDONDO MARBELLA,0,0,06/01/2026 10:17:03
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,3,83,0,,,Excedido,"BCH16          ",BCH16 - BACHA DE APOYAR BLANCA 610x457x254 C/DESAGOTE Y REJILLA,0,0,06/01/2026 10:23:58
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"BAI01G         ",BAI01G - BACHA EMB COCINA C/ACCESORIOS 750x450x220 GOLD BRUSHED,0,0,06/01/2026 10:23:58
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,1,83,0,,,Excedido,"BAI01NI        ",BAI01NI - BACHA EMB COCINA C/ACCESORIOS 750x450x220 NICKEL BRUSHED,0,0,06/01/2026 10:23:58
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,5,83,0,,,Excedido,"60-176         ","LAVATORIO MONOCOMANDO BAJO CR RIO                                     ",0,0,06/01/2026 10:23:58
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,5,83,0,,,Excedido,"20-150         ",20-150 - MONOCOMANDO MESADA COCINA TOLEDO,0,0,06/01/2026 10:23:58
12552540,06/01/2026 06:57:07,06/01/2026 07:23:58,rodriguezt,6419,00:13:28,00:26:51,808,1611,Fuera de Tiempo,6,83,0,,,Excedido,"20-122         ","MONOCOMANDO COCINA CR C/PICO EXTRAIBLE VALENCIA                       ",0,0,06/01/2026 10:23:58
12552623,06/01/2026 07:09:23,06/01/2026 07:18:21,gsoderquvist,6415,00:09:55,00:08:58,595,538,En Tiempo,5,35,0,00:28:23,1703,Excedido,"RA004          ",RA004 - CABEZAL P/TRANSF. BIDET Y DUCHA EMBUTIR,0,0,06/01/2026 10:18:21
12552623,06/01/2026 07:09:23,06/01/2026 07:18:21,gsoderquvist,6415,00:09:55,00:08:58,595,538,En Tiempo,5,35,0,00:28:23,1703,Excedido,"RA003          ",RA003 - CABEZAL IZQUIERDO CIERRE CERAMICO (CALIENTE),0,0,06/01/2026 10:18:21
12552623,06/01/2026 07:09:23,06/01/2026 07:18:21,gsoderquvist,6415,00:09:55,00:08:58,595,538,En Tiempo,5,35,0,00:28:23,1703,Excedido,"RA002          ",RA002 - CABEZAL DERECHO CIERRE CERAMICO (FRIA),0,0,06/01/2026 10:18:21
12552623,06/01/2026 07:09:23,06/01/2026 07:18:21,gsoderquvist,6415,00:09:55,00:08:58,595,538,En Tiempo,10,35,0,00:28:23,1703,Excedido,"RA001          ",RA001 - CABEZAL STD NO ASCENDENTE,0,0,06/01/2026 10:18:21
12552623,06/01/2026 07:09:23,06/01/2026 07:18:21,gsoderquvist,6415,00:09:55,00:08:58,595,538,En Tiempo,5,35,0,00:28:23,1703,Excedido,"53-002         ",53-002 - COCINA PARED EXT. P.ALTO RENACER,0,0,06/01/2026 10:18:21
12552623,06/01/2026 07:09:23,06/01/2026 07:18:21,gsoderquvist,6415,00:09:55,00:08:58,595,538,En Tiempo,3,35,0,00:28:23,1703,Excedido,"54-002         ",54-002 - COCINA PARED EXT. P.BAJO RENACER,0,0,06/01/2026 10:18:21
12552623,06/01/2026 07:09:23,06/01/2026 07:18:21,gsoderquvist,6415,00:09:55,00:08:58,595,538,En Tiempo,1,35,0,00:28:23,1703,Excedido,"60-034         ",60-034 - LAVATORIO CR BETIS,0,0,06/01/2026 10:18:21
12552623,06/01/2026 07:09:23,06/01/2026 07:18:21,gsoderquvist,6415,00:09:55,00:08:58,595,538,En Tiempo,2,35,0,00:28:23,1703,Excedido,"61-203N        ","LAVATORIO MONOCOMANDO ALTO ADRA BLACK                                 ",0,0,06/01/2026 10:18:21
12552623,06/01/2026 07:09:23,06/01/2026 07:18:21,gsoderquvist,6415,00:09:55,00:08:58,595,538,En Tiempo,2,35,0,00:28:23,1703,Excedido,"60-190         ",60-190 - LAVATORIO C.CERAM BLACK VELVET,0,0,06/01/2026 10:18:21
12552623,06/01/2026 07:09:23,06/01/2026 07:18:21,gsoderquvist,6415,00:09:55,00:08:58,595,538,En Tiempo,1,35,0,00:28:23,1703,Excedido,"70-190         ",70-190 - BIDE C.CERAM BLACK VELVET,0,0,06/01/2026 10:18:21
