ControlContenedorId,FechaInicio,FechaFin,Usuario,UsuarioId,TiempoEstimadoMinutos,TiempoRealMinutos,TiempoEstimadoSegundos,TiempoRealSegundos,CumplioTiempo,Unidades,Articulos,CantidadConversion,TiempoEntreTareasMinutos,TiempoEntreTareasSegundos,CumplioTiempoEntreTareas,CodigoArticulo,DescripcionArticulo,UnidadesDetalle,CantidadConversionDetalle,FechaHoraLog
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,10,52,0,,,Excedido,"60-180         ",60-180 - LAVATORIO MONOCOMANDO BAJO VERA,0,0,05/04/2026 10:30:30
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,20,52,0,,,Excedido,"3006SS         ",3006SS - SET DE 6 PIEZAS LINEA 3000 SS,0,0,05/04/2026 10:30:30
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,18,52,0,,,Excedido,"60-176N        ",60-176N - LAVATORIO MONOC BAJO BLACK RIO,0,0,05/04/2026 10:30:30
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,18,52,0,,,Excedido,"61-176N        ",61-176N - LAVATORIO MONOC ALTO BLACK RIO,0,0,05/04/2026 10:30:30
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,3,52,0,,,Excedido,"70-168         ",70-168 - BIDE MONOC CR WAVE,0,0,05/04/2026 10:30:30
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,18,52,0,,,Excedido,"70-176N        ",70-176N - BIDE MONOC C/TRANSF BLACK RIO,0,0,05/04/2026 10:30:30
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,4,52,0,,,Excedido,"70-205         ",70-205 - BIDE MONOCOMANDO STEEL,0,0,05/04/2026 10:30:30
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,10,52,0,,,Excedido,"17020N         ",17020N - TOALLERO DE ARO LINEA FABRIC BLACK,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,50,52,0,,,Excedido,"16030BL        ",16030BL - PERCHA LINEA 16000 BLACK,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,10,52,0,,,Excedido,"16050BL        ",16050BL - JABONERA ACCESORIOS LINEA 16000 BLACK,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,20,52,0,,,Excedido,"18030          ",18030 - PERCHA NIQUEL LINEA BEAT,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,30,52,0,,,Excedido,"70-203         ",70-203 - BIDE MONOCOMANDO ADRA,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,5,52,0,,,Excedido,"BCH17          ",BCH17 - BACHA DE APOYAR BLANCA 838x457x254 C/DESAGOTE Y REJILLA,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,10,52,0,,,Excedido,"60-205         ",60-205 - LAVATORIO MONOC BAJO STEEL,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,6,52,0,,,Excedido,"70-205         ",70-205 - BIDE MONOCOMANDO STEEL,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,12,52,0,,,Excedido,"70-168         ",70-168 - BIDE MONOC CR WAVE,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,5,52,0,,,Excedido,"70-168N        ",70-168N - BIDE MONOC BLACK WAVE,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,2,52,0,,,Excedido,"61-176N        ",61-176N - LAVATORIO MONOC ALTO BLACK RIO,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,2,52,0,,,Excedido,"70-176N        ",70-176N - BIDE MONOC C/TRANSF BLACK RIO,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,2,52,0,,,Excedido,"60-176N        ",60-176N - LAVATORIO MONOC BAJO BLACK RIO,0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,10,52,0,,,Excedido,"A1539G         ","TAPA Y TECLA PARA VALVULA DE DESCARGA CUADRADA MINIMALISTA GOLD       ",0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,10,52,0,,,Excedido,"A1539N         ","TAPA Y TECLA PARA VALVULA DE DESCARGA CUADRADA MINIMALISTA BLACK      ",0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,20,52,0,,,Excedido,"A1540          ","CUERPO VALVULA DE DESAGOTE P/INODORO TECNO 02-010/011                 ",0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,5,52,0,,,Excedido,"BCH20          ","BACHA BAJO MESADA BLANCA 500x400x185                                  ",0,0,05/04/2026 11:31:27
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,25,52,0,,,Excedido,"BCH20          ","BACHA BAJO MESADA BLANCA 500x400x185                                  ",0,0,05/04/2026 11:42:10
12206725,05/04/2026 06:20:47,05/04/2026 08:50:00,gsoderquvist,6415,00:13:29,02:29:13,809,8953,Fuera de Tiempo,5,52,0,,,Excedido,"PDU103         ","PISO DUCHA RESINA POLIESTER BLANCA 1600x700x25                        ",0,0,05/04/2026 11:50:00
12206817,05/04/2026 06:46:47,05/04/2026 06:48:44,ascirica,6414,00:02:08,00:01:57,128,117,En Tiempo,8,1,0,,,Excedido,"22-178         ",22-178 - MONOCOMANDO DE COCINA P/AGUA FILTRADA VITA,0,0,05/04/2026 09:48:44
12206836,05/04/2026 06:51:51,05/04/2026 06:51:57,ascirica,6414,00:02:08,00:00:06,128,6,En Tiempo,8,1,0,00:03:07,187,Logico,"22-178         ",22-178 - MONOCOMANDO DE COCINA P/AGUA FILTRADA VITA,0,0,05/04/2026 09:51:57
12206839,05/04/2026 06:54:16,05/04/2026 06:54:32,ascirica,6414,00:01:53,00:00:16,113,16,En Tiempo,2,1,0,00:02:19,139,Logico,"22-178         ",22-178 - MONOCOMANDO DE COCINA P/AGUA FILTRADA VITA,0,0,05/04/2026 09:54:32
12206854,05/04/2026 06:57:07,05/04/2026 06:58:31,ascirica,6414,00:01:53,00:01:24,113,84,En Tiempo,2,1,0,00:02:35,155,Logico,"22-178         ",22-178 - MONOCOMANDO DE COCINA P/AGUA FILTRADA VITA,0,0,05/04/2026 09:58:31
12206860,05/04/2026 06:59:03,05/04/2026 06:59:12,ascirica,6414,00:01:53,00:00:09,113,9,En Tiempo,2,1,0,00:00:32,32,Logico,"22-178         ",22-178 - MONOCOMANDO DE COCINA P/AGUA FILTRADA VITA,0,0,05/04/2026 09:59:12
12206873,05/04/2026 07:01:39,05/04/2026 07:02:08,ascirica,6414,00:01:17,00:00:29,77,29,En Tiempo,1,2,0,00:02:27,147,Logico,"84-190         ",84-190 - DUCHA EXTERIOR CON COLUMNA BLACK VELVET,0,0,05/04/2026 10:02:08
12206873,05/04/2026 07:01:39,05/04/2026 07:02:08,ascirica,6414,00:01:17,00:00:29,77,29,En Tiempo,1,2,0,00:02:27,147,Logico,"85-168N        ",85-168N - DUCHA MONOC C/TRANSF Y DUCHADOR BLACK WAVE,0,0,05/04/2026 10:02:08
12207096,05/04/2026 07:26:07,05/04/2026 07:35:47,ascirica,6414,00:03:01,00:09:40,181,580,Fuera de Tiempo,20,3,0,00:23:59,1439,Excedido,"90-045         ",90-045 - PACK GRIF LAV-BID-DUCHA C/TRANSF CRUZ,0,0,05/04/2026 10:26:52
12207096,05/04/2026 07:26:07,05/04/2026 07:35:47,ascirica,6414,00:03:01,00:09:40,181,580,Fuera de Tiempo,20,3,0,00:23:59,1439,Excedido,"INO102-2       ",INO102-2 - DEPOSITO C/DESCARGA DUAL BLANCO LINEA LOFT,0,0,05/04/2026 10:26:52
12207096,05/04/2026 07:26:07,05/04/2026 07:35:47,ascirica,6414,00:03:01,00:09:40,181,580,Fuera de Tiempo,10,3,0,00:23:59,1439,Excedido,"INO102-1       ",INO102-1 - INODORO BLANCO C/ASIENTO LINEA LOFT,0,0,05/04/2026 10:33:11
12207096,05/04/2026 07:26:07,05/04/2026 07:35:47,ascirica,6414,00:03:01,00:09:40,181,580,Fuera de Tiempo,10,3,0,00:23:59,1439,Excedido,"INO102-1       ",INO102-1 - INODORO BLANCO C/ASIENTO LINEA LOFT,0,0,05/04/2026 10:35:47
12207502,05/04/2026 08:02:32,05/04/2026 08:02:39,gkiriczuk,6409,00:01:53,00:00:07,113,7,En Tiempo,1,1,0,,,Excedido,"22-178         ",22-178 - MONOCOMANDO DE COCINA P/AGUA FILTRADA VITA,0,0,05/04/2026 11:02:39
12207734,05/04/2026 08:19:02,05/04/2026 09:20:56,ascirica,6414,00:03:32,01:01:54,212,3714,Fuera de Tiempo,86,4,0,00:43:15,2595,Excedido,"80-201NI-T     ","DUCHA EMB C/TRANSF Y FLOR EN TECHO C.CERAM  BEAT NICKEL               ",0,0,05/04/2026 11:42:26
12207734,05/04/2026 08:19:02,05/04/2026 09:20:56,ascirica,6414,00:03:32,01:01:54,212,3714,Fuera de Tiempo,21,4,0,00:43:15,2595,Excedido,"60-201NI       ",60-201NI - LAVATORIO C.CERAM BEAT NICKEL,0,0,05/04/2026 11:42:26
12207734,05/04/2026 08:19:02,05/04/2026 09:20:56,ascirica,6414,00:03:32,01:01:54,212,3714,Fuera de Tiempo,24,4,0,00:43:15,2595,Excedido,"60-201NI       ",60-201NI - LAVATORIO C.CERAM BEAT NICKEL,0,0,05/04/2026 12:20:56
12207734,05/04/2026 08:19:02,05/04/2026 09:20:56,ascirica,6414,00:03:32,01:01:54,212,3714,Fuera de Tiempo,104,4,0,00:43:15,2595,Excedido,"62-201NI       ",62-201NI - LAVATORIO DE PARED C.CERAM BEAT NICKEL,0,0,05/04/2026 12:20:56
12207734,05/04/2026 08:19:02,05/04/2026 09:20:56,ascirica,6414,00:03:32,01:01:54,212,3714,Fuera de Tiempo,41,4,0,00:43:15,2595,Excedido,"30-132         ",30-132 - COCINA MESADA MONOC. C/DUCHADOR EXTENSIBLE VIGO,0,0,05/04/2026 12:20:56
12208652,05/04/2026 09:12:47,05/04/2026 09:19:06,gsoderquvist,6415,00:02:36,00:06:19,156,379,Fuera de Tiempo,10,2,0,00:22:47,1367,Excedido,"INO101-1       ",INO101-1 - INODORO BLANCO C/ASIENTO LINEA ACQUA,0,0,05/04/2026 12:16:38
12208652,05/04/2026 09:12:47,05/04/2026 09:19:06,gsoderquvist,6415,00:02:36,00:06:19,156,379,Fuera de Tiempo,10,2,0,00:22:47,1367,Excedido,"INO101-1       ",INO101-1 - INODORO BLANCO C/ASIENTO LINEA ACQUA,0,0,05/04/2026 12:16:55
12208652,05/04/2026 09:12:47,05/04/2026 09:19:06,gsoderquvist,6415,00:02:36,00:06:19,156,379,Fuera de Tiempo,20,2,0,00:22:47,1367,Excedido,"INO101-2       ",INO101-2 - DEPOSITO C/DESCARGA DUAL BLANCO LINEA ACQUA,0,0,05/04/2026 12:19:06
12209385,05/04/2026 09:44:05,05/04/2026 09:49:30,gsoderquvist,6415,00:01:58,00:05:25,118,325,Fuera de Tiempo,10,2,0,00:24:59,1499,Excedido,"INO101-1       ",INO101-1 - INODORO BLANCO C/ASIENTO LINEA ACQUA,0,0,05/04/2026 12:49:30
12209385,05/04/2026 09:44:05,05/04/2026 09:49:30,gsoderquvist,6415,00:01:58,00:05:25,118,325,Fuera de Tiempo,10,2,0,00:24:59,1499,Excedido,"INO101-2       ",INO101-2 - DEPOSITO C/DESCARGA DUAL BLANCO LINEA ACQUA,0,0,05/04/2026 12:49:30
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,1,55,0,00:29:12,1752,Excedido,"60-175GR       ",60-175GR - LAVATORIO PULSE GRAFITO C.CERAM,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,1,55,0,00:29:12,1752,Excedido,"80-175GR       ",80-175GR - DUCHA EMB C/TRANSF. PULSE GRAFITO C.CERAM,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,1,55,0,00:29:12,1752,Excedido,"70-175GR       ",70-175GR - BIDE PULSE GRAFITO C.CERAM,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,3,55,0,00:29:12,1752,Excedido,"70-201NI       ",70-201NI - BIDE CR C.CERAM BEAT NICKEL,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,3,55,0,00:29:12,1752,Excedido,"80-201NI       ",80-201NI - DUCHA EMB C/TRANSF C.CERAM BEAT NICKEL,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,6,55,0,00:29:12,1752,Excedido,"60-100NI       ",60-100NI - LAVATORIO NICKEL C.CERAM FABRIC,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,6,55,0,00:29:12,1752,Excedido,"70-100NI       ",70-100NI - BIDE NICKEL C.CERAM FABRIC,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,2,55,0,00:29:12,1752,Excedido,"81-100NI       ",81-100NI - DUCHA EMB. S/TRANSF. NICKEL C.CERAM FABRIC,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,3,55,0,00:29:12,1752,Excedido,"62-100NI       ",62-100NI - LAVATORIO DE PARED NICKEL C.CERAM FABRIC,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,4,55,0,00:29:12,1752,Excedido,"80-100NI       ",80-100NI - DUCHA EMB. C/TRANSF. NICKEL C.CERAM FABRIC,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,3,55,0,00:29:12,1752,Excedido,"80-166N        ",80-166N - DUCHA EMB. C/TRANSF. BLACK C.CERAM ADRA PLUS,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,1,55,0,00:29:12,1752,Excedido,"60-100C        ",60-100C - LAVATORIO CR C.CERAM FABRIC,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,2,55,0,00:29:12,1752,Excedido,"70-100N        ",70-100N - BIDE BLACK C.CERAM FABRIC,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,5,55,0,00:29:12,1752,Excedido,"60-100N        ",60-100N - LAVATORIO BLACK C.CERAM FABRIC,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,4,55,0,00:29:12,1752,Excedido,"62-100G        ",62-100G - LAVATORIO DE PARED GOLD C.CERAM FABRIC,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,3,55,0,00:29:12,1752,Excedido,"80-100G        ",80-100G - DUCHA EMB. C/TRANSF. GOLD C.CERAM FABRIC,0,0,05/04/2026 13:25:16
12209514,05/04/2026 09:50:08,05/04/2026 10:25:16,ascirica,6414,00:11:55,00:35:08,715,2108,Fuera de Tiempo,3,55,0,00:29:12,1752,Excedido,"80-100N        ",80-100N - DUCHA EMB. C/TRANSF. BLACK C.CERAM FABRIC,0,0,05/04/2026 13:25:16
